"","X","original_title","id","release_date","Actor","Director","actorMovieCount","directorMovieCount","runtime","ProductionBudget","DomesticGross","quarter","animation","comedy","family","adventure","fantasy","romance","drama","action","crime","thriller","horror","history","mystery","war","music","documentary","western","holidays","success_1_to_1"
"1003",2300,"woman in gold",304357,2015-04-10,"helenmirren","simoncurtis",1,0,120,1.1e+07,33307793,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"1004",1552,"slow west",223485,2015-04-16,"michaelfassbender","johnmaclean",1,0,84,3750000,229094,"Q2",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
"1005",1684,"the age of adaline",293863,2015-04-16,"blakelively","leetolandkrieger",0,0,112,3e+07,42629776,"Q2",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"1006",1041,"little boy",256962,2015-04-23,"jakobsalvati","alejandromonteverde",0,0,106,2e+07,6485961,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"1007",309,"brotherly love",295886,2015-04-24,"kekepalmer","jamalhill",0,0,89,1900000,478595,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1008",1587,"spy",238713,2015-05-06,"melissamccarthy","paulfeig",0,0,120,6.5e+07,110825712,"Q2",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1
"1009",1355,"pound of flesh",326284,2015-05-07,"jeanclaudevandamme","erniebarbarash",0,0,104,7500000,34513500.7541806,"Q2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
"1010",1088,"maggie",287424,2015-05-08,"arnoldschwarzenegger","henryhobson",0,0,95,4500000,187112,"Q2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
"1011",1766,"the d train",308638,2015-05-08,"jackblack","andrewmogel",1,0,101,3e+06,669688,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"1012",1345,"poltergeist",243688,2015-05-20,"samrockwell","gilkenan",0,0,93,3.5e+07,47425125,"Q2",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"1013",2319,"youth",310593,2015-05-20,"michaelcaine","paolosorrentino",0,0,118,1.3e+07,2703296,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1014",1644,"survivor",334074,2015-05-21,"piercebrosnan","jamesmcteigue",1,0,96,2e+07,34513500.7541806,"Q2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"1015",91,"aloha",222936,2015-05-27,"bradleycooper","cameroncrowe",0,0,105,3.7e+07,21052030,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"1016",890,"insidious chapter 3",280092,2015-06-04,"dermotmulroney","leighwhannell",0,0,97,1e+07,52218558,"Q2",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,1
"1017",475,"dawn patrol",299145,2015-06-05,"scotteastwood","danielpetrie",0,0,86,3500000,34513500.7541806,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
"1018",1469,"saul fia",336050,2015-06-11,"gézaröhrig","lászlónemes",0,0,107,1700000,1777043,"Q2",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,1
"1019",1186,"mustang",336804,2015-06-17,"günesnezihesensoy","denizgamzeergüven",0,0,97,1400000,845464,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
"1020",531,"dope",308639,2015-06-19,"shameikmoore","rickfamuyiwa",0,0,103,7e+06,17506470,"Q2",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1
"1021",568,"eli",342003,2015-06-19,"vadivelu","yuvarajdhayalan",0,0,102.936454849498,1.1e+07,34513500.7541806,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"1022",1423,"ricki and the flash",275601,2015-07-10,"merylstreep","jonathandemme",0,0,100,1.8e+07,26839498,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"1023",1495,"self less",238615,2015-07-10,"ryanreynolds","tarsemsingh",0,0,116,2.6e+07,12279691,"Q2",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"1024",1801,"the gallows",299245,2015-07-10,"cassidygifford","traviscluff",0,0,87,1e+05,22764410,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"1025",1329,"pixels",257344,2015-07-16,"adamsandler","chriscolumbus",0,0,105,9e+07,78765986,"Q3",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1026",2101,"the vatican tapes",157544,2015-07-24,"oliviataylordudley","markneveldine",0,0,91,1.3e+07,1784763,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"1027",1920,"the little prince",309809,2015-07-29,"jeffbridges","markosborne",1,0,92,77500000,1311213,"Q3",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028",174,"awol 72",342502,2015-08-07,"lukegoss","christiansesma",0,0,79,3e+06,34513500.7541806,"Q1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1029",435,"cop car",310133,2015-08-07,"kevinbacon","jonwatts",0,0,86,5e+06,134552,"Q3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1030",1615,"straight outta compton",277216,2015-08-13,"osheajacksonjr","fgarygray",0,0,147,2.8e+07,161197785,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"1031",113,"amnesiac",351043,2015-08-14,"katebosworth","michaelpolish",0,0,90,3e+06,34513500.7541806,"Q3",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1
"1032",106,"american ultra",261392,2015-08-19,"jesseeisenberg","nimanourizadeh",0,0,96,2.8e+07,14439985,"Q3",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1033",1227,"no escape",192141,2015-08-26,"owenwilson","johnerickdowdle",1,0,103,5e+06,27288872,"Q3",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
"1034",2252,"war room",323272,2015-08-28,"priscillacshirer","alexkendrick",0,0,120,3e+06,67790117,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"1035",2040,"the rise of the krays",356216,2015-08-29,"kevinleslie","zackaryadler",0,0,110,2500000,34513500.7541806,"Q1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"1036",1376,"queen of the desert",157843,2015-09-03,"nicolekidman","wernerherzog",0,0,128,3.6e+07,34513500.7541806,"Q3",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"1037",599,"eye in the sky",333352,2015-09-11,"helenmirren","gavinhood",0,0,102,1.3e+07,18704596,"Q1",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
"1038",1092,"ma ma",280840,2015-09-11,"penélopecruz","juliomédem",0,0,111,1.5e+07,71628180,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1039",1999,"the perfect guy",304372,2015-09-11,"michaelealy","davidmrosenthal",0,0,100,1.8e+07,57027435,"Q3",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"1040",2324,"zoom",351065,2015-09-11,"gaelgarcíabernal","pedromorelli",0,0,96,3.5e+07,11989328,"Q3",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1041",655,"forsaken",354110,2015-09-16,"demimoore","joncassar",0,0,90,1.8e+07,34513500.7541806,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
"1042",1249,"oddball",356905,2015-09-17,"alantudyk","stuartmcdonald",0,0,95,7e+06,34513500.7541806,"Q3",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1043",2106,"the walk",285783,2015-09-30,"josephgordonlevitt","robertzemeckis",1,1,123,3.5e+07,10161183,"Q3",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"1044",392,"circle",335866,2015-10-02,"juliebenz","aaronhann",0,0,87,2e+06,10024,"Q3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"1045",450,"crimson peak",201085,2015-10-13,"miawasikowska","guillermodeltoro",0,0,119,5.5e+07,31090320,"Q4",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0
"1046",2129,"they will have to kill us first",324322,2015-10-13,"1667099","johannaschwartz",0,0,105,6e+05,34513500.7541806,"Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"1047",2309,"woodlawn",333596,2015-10-15,"cthomashowell","andrewerwin",0,0,123,1.3e+07,14394097,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"1048",466,"dancin it s on",357837,2015-10-16,"witneycarson","davidwinters",0,0,89,1.2e+07,34513500.7541806,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"1049",2214,"unnatural",356483,2015-10-16,"jamesremar","hankbraxtan",0,0,89,3e+06,34513500.7541806,"Q4",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
"1050",555,"eden",360339,2015-10-22,"jessicalowndes","shyammadiraju",0,0,97,2300000,34513500.7541806,"Q1",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
"1051",1445,"rock the kasbah",253414,2015-10-22,"billmurray","barrylevinson",0,0,100,1.5e+07,3020665,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"1052",281,"bone tomahawk",294963,2015-10-23,"kurtrussell","scraigzahler",0,0,132,2e+06,34513500.7541806,"Q4",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
"1053",2176,"trumbo",294016,2015-10-27,"bryancranston","jayroach",0,0,124,1.5e+07,7857741,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"1054",1997,"the peanuts movie",227973,2015-11-05,"noahschnapp","stevemartino",0,0,88,9.9e+07,130178411,"Q4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1055",2233,"victor frankenstein",228066,2015-11-10,"jamesmcavoy","paulmcguigan",1,0,109,4e+07,5775076,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0
"1056",1076,"love the coopers",333348,2015-11-12,"stevemartin","jessienelson",0,0,107,1.8e+07,26302731,"Q4",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1057",1902,"the lady in the van",328589,2015-11-13,"maggiesmith","nicholashytner",0,0,104,6e+06,10021175,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"1058",1,"10 days in a madhouse",345003,2015-11-20,"carolinebarry","timothyhines",0,0,111,1.2e+07,14616,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1059",341,"carol",258480,2015-11-20,"cateblanchett","toddhaynes",0,0,118,11800000,12711491,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"1060",839," horror",301325,2015-11-20,"tarynmanning","tarasubkoff",0,0,90,1500000,34513500.7541806,"Q4",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1
"1061",895,"in the heart of the sea",205775,2015-11-20,"chrishemsworth","ronhoward",0,0,122,1e+08,25020758,"Q4",0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
"1062",989,"krampus",287903,2015-11-26,"adamscott","michaeldougherty",0,0,98,1.5e+07,42725475,"Q4",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1
"1063",799,"hello my name is doris",320588,2015-11-27,"sallyfield","michaelshowalter",0,0,95,1e+06,14444999,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1
"1064",1341,"point break",257088,2015-12-03,"edgarramírez","ericsoncore",0,0,114,1e+08,28782481,"Q4",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0
"1065",103,"american hero",367551,2015-12-11,"stephendorff","nicklove",0,0,86,1e+06,34513500.7541806,"Q4",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
"1066",404,"close range",325173,2015-12-11,"scottadkins","isaacflorentine",0,0,80,3e+06,34513500.7541806,"Q4",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1
"1067",1709,"the big short",318846,2015-12-11,"christianbale","adammckay",0,0,130,2.8e+07,70259870,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
"1068",1537,"sisters",266294,2015-12-18,"tinafey","jasonmoore",0,0,118,3e+07,87044645,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"1069",1841,"the hateful eight",273248,2015-12-25,"samuelljackson","quentintarantino",1,0,167,6.2e+07,54117416,"Q4",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3,0
"1070",129,"anomalisa",291270,2015-12-30,"davidthewlis","dukejohnson",0,0,90,8e+06,3759286,"Q1",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0
"1071",930,"jane got a gun",174751,2016-01-01,"natalieportman","gavinoconnor",0,0,98,2.5e+07,1513793,"Q4",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0
"1072",53,"adulterers",376004,2016-01-05,"seanfaris","hmcoakley",0,0,80,750000,34513500.7541806,"Q1",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
"1073",1949,"the masked saint",370464,2016-01-08,"brettgranstaff","warrenpsonoda",0,0,111,3500000,182695,"Q1",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"1074",4,"13 hours the secret soldiers of benghazi",300671,2016-01-13,"jamesbadgedale","michaelbay",0,0,144,5e+07,52853219,"Q1",0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1
"1075",1425,"ride along 2",323675,2016-01-14,"kevinhart","timstory",1,1,102,4e+07,90862685,"Q1",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"1076",1679,"the 5th wave",299687,2016-01-14,"chloëgracemoretz","jblakeson",0,0,112,3.8e+07,34912982,"Q1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1077",1789,"the fits",358807,2016-01-22,"royaltyhightower","annaroseholmer",0,0,71,170000,166425,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"1078",994,"kung fu panda 3",140300,2016-01-23,"jackblack","jenniferyuhnelson",0,0,95,1.4e+08,143528619,"Q1",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
"1079",1658,"tallulah",353571,2016-01-23,"ellenpage","sianheder",0,0,111,6e+06,34513500.7541806,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1
"1080",621,"fifty shades of black",351819,2016-01-28,"marlonwayans","michaeltiddes",0,0,92,5e+06,11686940,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
"1081",1435,"robinson crusoe",368940,2016-02-04,"ilkabessin","benstassen",0,0,90,1.3e+07,8005586,"Q1",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"1082",1153,"misconduct",373314,2016-02-05,"joshduhamel","shintaroshimosawa",0,0,106,1.1e+07,34513500.7541806,"Q1",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1
"1083",2325,"zootopia",269149,2016-02-11,"ginnifergoodwin","byronhoward",0,0,108,1.5e+08,341268248,"Q1",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1084",1142,"midnight special",245703,2016-02-18,"michaelshannon","jeffnichols",0,1,112,1.8e+07,3712282,"Q1",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1085",2171,"triple 9",146198,2016-02-19,"caseyaffleck","johnhillcoat",1,0,115,2e+07,12639297,"Q1",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1086",733,"gods of egypt",205584,2016-02-25,"brentonthwaites","alexproyas",0,0,127,1.4e+08,31153464,"Q1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1087",1986,"the other side of the door",364116,2016-02-25,"sarahwaynecallies","johannesroberts",0,0,96,5e+06,3000342,"Q1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"1088",2128,"the young messiah",318850,2016-03-10,"adamgreavesneal","cyrusnowrasteh",0,0,120,16800000,6469813,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1089",2000,"the perfect match",378200,2016-03-11,"terrencejenkins","billewoodruff",0,0,96,5e+06,9669521,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"1090",990,"krisha",323929,2016-03-18,"krishafairchild","treyedwardshults",0,1,81,30000,144822,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
"1091",1194,"my big fat greek wedding 2",302688,2016-03-23,"johncorbett","kirkjones",0,0,94,1.8e+07,59689605,"Q1",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"1092",587,"everybody wants some ",295699,2016-03-30,"blakejenner","richardlinklater",0,0,116,1e+07,3400278,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093",1118,"meet the blacks",377587,2016-04-01,"mikeepps","deontaylor",0,0,90,9e+05,9097072,"Q2",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1094",199,"barbershop the next cut",326423,2016-04-15,"icecube","malcolmdlee",0,0,112,2e+07,54030051,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1095",2102,"the veil",257087,2016-04-21,"jessicaalba","philjoanou",0,0,93,4e+06,34513500.7541806,"Q1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"1096",60,"a hologram for the king",270010,2016-04-22,"tomhanks","tomtykwer",1,0,97,3.5e+07,4212494,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1097",337,"captain america civil war",271110,2016-04-27,"chrisevans","anthonyrusso",0,0,147,2.5e+08,408084349,"Q2",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"1098",1415,"restoration",396152,2016-05-03,"emilyroyaobrien","zackward",0,0,90,1.8e+07,4100000,"Q4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
"1099",1213,"neighbors 2 sorority rising",325133,2016-05-04,"sethrogen","nicholasstoller",1,0,91,3.5e+07,55340730,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"1100",414,"code of honor",389425,2016-05-06,"stevenseagal","michaelwinnick",0,0,106,8e+06,34513500.7541806,"Q2",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1
"1101",1162,"money monster",303858,2016-05-12,"georgeclooney","jodiefoster",0,0,98,2.7e+07,41012075,"Q2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"1102",1973,"the nice guys",290250,2016-05-15,"russellcrowe","shaneblack",0,0,116,5e+07,36261763,"Q2",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"1103",1671,"teenage mutant ninja turtles out of the shadows",308531,2016-06-01,"meganfox","davegreen",0,0,112,1.35e+08,82051601,"Q2",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1104",1706,"the bfg",267935,2016-06-01,"rubybarnhill","stevenspielberg",0,0,120,1.4e+08,55483770,"Q2",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1105",1353,"popstar never stop never stopping",341012,2016-06-03,"andysamberg","akivaschaffer",1,0,86,2e+07,9496130,"Q2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1106",1970,"the neon demon",301365,2016-06-08,"ellefanning","nicolaswindingrefn",1,0,117,7500000,1333124,"Q2",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
"1107",699,"genius",267192,2016-06-10,"colinfirth","michaelgrandage",0,0,104,1.7e+07,1361045,"Q2",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
"1108",361,"central intelligence",302699,2016-06-15,"dwaynejohnson","rawsonmarshallthurber",0,0,107,5e+07,127440871,"Q2",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
"1109",878,"independence day resurgence",47933,2016-06-22,"liamhemsworth","rolandemmerich",0,0,120,1.65e+08,103144286,"Q2",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1110",866,"ice age collision course",278154,2016-06-23,"rayromano","mikethurmeier",0,0,100,1.05e+08,64063008,"Q3",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1111",1007,"la tortue rouge",337703,2016-06-29,"emmanuelgarijo","michaeldudokdewit",0,0,80,1.1e+07,920057,"Q3",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1112",1916,"the legend of tarzan",258489,2016-06-29,"alexanderskarsgård","davidyates",0,0,109,1.8e+08,126643061,"Q2",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1113",2024,"the purge election year",316727,2016-06-29,"elizabethmitchell","jamesdemonaco",0,0,105,1e+07,79042440,"Q3",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
"1114",1442,"rock dog",333667,2016-07-08,"lukewilson","ashbrannon",0,0,90,6e+07,9420546,"Q3",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1115",2313,"yoga hosers",290825,2016-07-08,"lilyrosedepp","kevinsmith",0,0,88,5e+06,34513500.7541806,"Q3",0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"1116",1470,"sausage party",223702,2016-07-11,"sethrogen","conradvernon",0,0,83,1.9e+07,97670358,"Q3",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1117",931,"jason bourne",324668,2016-07-27,"mattdamon","paulgreengrass",0,0,123,1.2e+08,162192920,"Q3",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"1118",1214,"nerve",328387,2016-07-27,"emmaroberts","henryjoost",0,0,96,2e+07,38583626,"Q3",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1119",187,"bad moms",376659,2016-07-28,"milakunis","jonlucas",0,0,100,2e+07,113257297,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1120",418,"collide",195590,2016-08-04,"nicholashoult","erancreevy",0,0,98,29200000,2280004,"Q3",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1121",800,"hell or high water",338766,2016-08-12,"jeffbridges","davidmackenzie",0,0,102,1.2e+07,27007844,"Q3",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1
"1122",2248,"war dogs",308266,2016-08-17,"milesteller","toddphillips",1,0,114,5e+07,43034523,"Q3",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"1123",992,"kubo and the two strings",313297,2016-08-18,"artparkinson","travisknight",0,0,102,5.5e+07,48023088,"Q3",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1124",279,"bodom",369202,2016-08-19,"nellyhirstgee","tanelimustonen",0,0,90,1250000,34513500.7541806,"Q3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"1125",756,"greater",379441,2016-08-26,"christopherseverio","davidhunt",0,0,130,9e+06,2000093,"Q3",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1126",778,"hands of stone",184341,2016-08-26,"robertdeniro","jonathanjakubowicz",0,0,105,2e+07,4712792,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1127",132,"antibirth",332285,2016-09-02,"natashalyonne","dannyperez",0,0,94,2500000,34513500.7541806,"Q3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"1128",1629,"sully",363676,2016-09-07,"tomhanks","clinteastwood",0,0,96,6e+07,125070033,"Q3",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"1129",913,"i t ",340677,2016-09-09,"piercebrosnan","johnmoore",0,0,96,3.5e+07,328828874,"Q3",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
"1130",1711,"the birth of a nation",339408,2016-09-09,"nateparker","nateparker",0,0,120,110000,1e+07,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1131",16,"31",284564,2016-09-15,"sherimoonzombie","robzombie",0,0,102,1500000,779820,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"1132",1556,"snowden",302401,2016-09-15,"josephgordonlevitt","oliverstone",0,0,134,5e+07,21587519,"Q4",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"1133",1178,"mr church",374461,2016-09-16,"eddiemurphy","bruceberesford",0,0,104,8e+06,685780,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1134",1614,"storks",332210,2016-09-22,"andysamberg","dougsweetland",0,0,87,7e+07,72679278,"Q3",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1135",2218,"uss indianapolis men of courage",340945,2016-09-22,"nicolascage","mariovanpeebles",0,0,128,4e+07,34513500.7541806,"Q3",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1136",1374,"queen of katwe",317557,2016-09-23,"madinanalwanga","miranair",0,0,124,1.5e+07,8874389,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1137",104,"american honey",340485,2016-09-30,"sashalane","andreaarnold",0,0,162,3500000,663247,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1138",493,"denial",402298,2016-09-30,"rachelweisz","mickjackson",0,0,109,1e+07,4073448,"Q3",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"1139",1483,"scoop ",409550,2016-10-01,"masaharufukuyama","hitoshiohne",0,0,119,4e+06,10525717,"Q3",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"1140",971,"kevin hart what now ",339927,2016-10-14,"kevinhart","timstory",0,0,96,1e+07,23591043,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1141",967,"keeping up with the joneses",331313,2016-10-20,"zachgalifianakis","gregmottola",0,0,105,4e+07,14904426,"Q4",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1142",1279,"ouija origin of evil",335796,2016-10-20,"elizabethreaser","mikeflanagan",0,0,99,9e+06,35144505,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
"1143",158,"a street cat named bob",404378,2016-11-04,"luketreadaway","rogerspottiswoode",0,0,103,8e+06,82703,"Q4",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
